                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.9822,                 3.7389,                 4.2337,                0.00272,                0.95455,                0.02164,                0.00865,                 2.4086,                 3.7574,                 4.1492,                 0.0955,                 0.0005,                 0.0005
